Pacman:
Best Base Fitness: 
0 29 5
1 0 2
2 18 17
t 1684 3.10077519379845
m 2 19
0 29 4
1 0 3
2 18 16
t 1683 3.10077519379845
m 2 19
0 29 3
1 1 3
2 18 17
t 1682 3.10077519379845
m 2 19
0 29 4
1 2 3
2 19 17
t 1681 3.10077519379845
m 3 19
0 29 5
1 3 3
2 18 17
t 1680 3.10077519379845
m 2 19
0 29 4
1 4 3
2 19 17
t 1679 3.10077519379845
m 1 19
0 29 5
1 5 3
2 18 17
t 1678 3.10077519379845
m 0 19
0 29 4
1 4 3
2 19 17
t 1677 3.10077519379845
m 0 19
0 29 3
1 3 3
2 20 17
f 34 19
t 1676 3.10077519379845
m 0 19
0 29 4
1 4 3
2 21 17
t 1675 3.10077519379845
m 0 19
0 29 5
1 5 3
2 20 17
t 1674 3.10077519379845
m 0 19
0 29 4
1 5 4
2 19 17
t 1673 3.10077519379845
m 0 19
0 29 5
1 5 5
2 20 17
t 1672 3.10077519379845
m 0 19
0 29 6
1 5 4
2 19 17
t 1671 3.10077519379845
m 0 19
0 29 5
1 5 5
2 18 17
t 1670 3.10077519379845
m 0 19
0 29 6
1 5 4
2 17 17
t 1669 3.10077519379845
m 0 19
0 28 6
1 5 3
2 16 17
t 1668 3.10077519379845
m 0 19
0 27 6
1 4 3
2 17 17
t 1667 3.10077519379845
m 0 19
0 26 6
1 5 3
2 16 17
t 1666 3.10077519379845
m 0 19
0 27 6
1 6 3
2 15 17
t 1665 3.10077519379845
m 0 19
0 28 6
1 5 3
2 14 17
t 1664 3.10077519379845
m 0 19
0 27 6
1 4 3
2 13 17
t 1663 3.10077519379845
m 0 19
0 26 6
1 3 3
2 12 17
t 1662 3.10077519379845
m 0 19
0 25 6
1 4 3
2 12 16
t 1661 3.10077519379845
m 0 19
0 25 7
1 3 3
2 12 15
t 1660 3.10077519379845
m 0 19
0 24 7
1 4 3
2 11 15
t 1659 3.10077519379845
m 0 19
0 23 7
1 3 3
2 10 15
t 1658 3.10077519379845
m 0 19
0 22 7
1 4 3
2 9 15
t 1657 3.10077519379845
m 0 19
0 21 7
1 3 3
2 8 15
t 1656 3.10077519379845
m 0 19
0 21 8
1 2 3
2 8 14
t 1655 3.10077519379845
m 0 19
0 21 9
1 1 3
2 8 15
t 1654 3.10077519379845
m 0 19
0 20 9
1 0 3
2 7 15
t 1653 3.10077519379845
m 0 19
0 19 9
1 0 2
2 6 15
t 1652 3.10077519379845
m 0 19
0 18 9
1 0 1
2 5 15
t 1651 3.10077519379845
m 0 19
0 19 9
1 0 0
2 4 15
t 1650 3.10077519379845
m 0 19
0 18 9
1 0 1
2 3 15
t 1649 3.10077519379845
m 0 19
0 17 9
1 0 2
2 2 15
t 1648 3.10077519379845
m 0 19
0 16 9
1 0 3
2 3 15
t 1647 3.10077519379845
m 0 19
0 15 9
1 0 4
2 2 15
t 1646 3.10077519379845
m 0 19
0 14 9
1 0 5
2 2 14
t 1645 3.10077519379845
m 0 19
0 15 9
1 0 6
2 2 13
t 1644 3.10077519379845
m 0 19
0 14 9
1 0 5
2 2 14
t 1643 3.10077519379845
m 0 19
0 15 9
1 0 6
2 2 13
t 1642 3.10077519379845
m 0 19
0 14 9
1 0 7
2 2 14
t 1641 3.10077519379845
m 0 19
0 15 9
1 0 8
2 2 13
t 1640 3.10077519379845
m 0 19
0 16 9
1 0 7
2 2 14
t 1639 3.10077519379845
m 0 19
0 17 9
1 0 6
2 2 15
t 1638 3.10077519379845
m 0 19
0 17 10
1 0 7
2 3 15
t 1637 3.10077519379845
m 0 19
0 17 11
1 0 8
2 2 15
t 1636 3.10077519379845
m 0 19
0 17 10
1 1 8
2 1 15
t 1635 3.10077519379845
m 0 19
0 17 11
1 2 8
2 0 15
t 1634 3.10077519379845
m 1 19
0 16 11
1 1 8
2 0 14
t 1633 3.10077519379845
m 2 19
0 15 11
1 2 8
2 0 15
t 1632 3.10077519379845
m 3 19
0 14 11
1 1 8
2 1 15
t 1631 3.10077519379845
m 4 19
0 13 11
1 2 8
2 2 15
t 1630 3.10077519379845
m 5 19
0 13 12
1 1 8
2 2 16
t 1629 3.10077519379845
m 6 19
0 13 13
1 2 8
2 2 15
t 1628 3.10077519379845
m 7 19
0 14 13
1 1 8
2 3 15
t 1627 3.10077519379845
m 8 19
0 13 13
1 2 8
2 4 15
t 1626 3.10077519379845
m 9 19
0 14 13
1 3 8
2 5 15
t 1625 3.10077519379845
m 10 19
0 15 13
1 4 8
2 6 15
t 1624 3.10077519379845
m 11 19
0 14 13
1 3 8
2 5 15
t 1623 3.10077519379845
m 11 19
0 15 13
1 4 8
2 6 15
t 1622 3.10077519379845
m 11 19
0 14 13
1 5 8
2 5 15
t 1621 3.10077519379845
m 11 19
0 13 13
1 6 8
2 4 15
t 1620 3.10077519379845
m 10 19
0 13 12
1 5 8
2 3 15
t 1619 3.10077519379845
m 10 19
0 13 11
1 6 8
2 4 15
t 1618 3.10077519379845
m 10 19
0 14 11
1 6 9
2 3 15
t 1617 3.10077519379845
m 10 19
0 13 11
1 6 10
2 4 15
t 1616 3.10077519379845
m 10 19
0 13 10
1 6 11
2 5 15
t 1615 3.10077519379845
m 11 19
0 13 11
1 5 11
2 6 15
t 1614 3.10077519379845
m 11 19
0 13 10
1 4 11
2 5 15
t 1613 3.10077519379845
m 11 19
0 13 11
1 3 11
2 6 15
t 1612 3.10077519379845
m 11 19
0 13 12
1 4 11
2 7 15
t 1611 3.10077519379845
m 11 19
0 13 11
1 5 11
2 8 15
t 1610 3.10077519379845
m 12 19
0 14 11
1 4 11
2 9 15
t 1609 3.10077519379845
m 13 19
0 13 11
1 5 11
2 8 15
t 1608 3.10077519379845
m 14 19
0 14 11
1 4 11
2 7 15
t 1607 3.875968992248062
m 15 19
0 13 11
1 5 11
2 8 15
t 1606 3.875968992248062
m 16 19
0 13 10
1 6 11
2 9 15
t 1605 3.875968992248062
m 16 19
0 13 9
1 7 11
2 10 15
t 1604 3.875968992248062
m 16 19
0 14 9
1 8 11
2 11 15
t 1603 3.875968992248062
m 16 19
0 15 9
1 7 11
2 12 15
t 1602 3.875968992248062
m 16 19
0 16 9
1 8 11
2 13 15
t 1601 3.875968992248062
m 16 19
0 15 9
1 7 11
2 14 15
t 1600 3.875968992248062
m 16 19
0 14 9
1 8 11
2 15 15
t 1599 3.875968992248062
m 16 19
0 15 9
1 9 11
2 14 15
t 1598 3.875968992248062
m 16 19
0 16 9
1 10 11
2 15 15
t 1597 3.875968992248062
m 16 19
0 15 9
1 11 11
2 16 15
t 1596 3.875968992248062
m 15 19
0 16 9
1 10 11
2 16 16
t 1595 3.875968992248062
m 14 19
0 15 9
1 9 11
2 16 15
t 1594 3.875968992248062
m 13 19
0 14 9
1 10 11
2 15 15
t 1593 3.875968992248062
m 12 19
0 13 9
1 9 11
2 16 15
t 1592 3.875968992248062
m 11 19
0 13 8
1 10 11
2 15 15
t 1591 3.875968992248062
m 11 19
0 13 7
1 11 11
2 14 15
t 1590 3.875968992248062
m 10 19
0 13 8
1 11 12
2 15 15
t 1589 3.875968992248062
m 9 19
0 13 9
1 11 13
2 16 15
t 1588 3.875968992248062
m 8 19
0 13 10
1 10 13
2 16 16
t 1587 3.875968992248062
m 7 19
0 13 11
1 11 13
2 16 15
t 1586 3.875968992248062
m 6 19
0 14 11
1 10 13
2 16 16
t 1585 3.875968992248062
m 5 19
0 13 11
1 9 13
2 16 17
t 1584 3.875968992248062
m 4 19
0 13 10
1 10 13
2 15 17
t 1583 3.875968992248062
m 3 19
0 13 11
1 9 13
2 14 17
t 1582 3.875968992248062
m 2 19
0 13 12
1 10 13
2 15 17
t 1581 3.875968992248062
m 1 19
0 13 11
1 9 13
2 14 17
t 1580 3.875968992248062
m 0 19
0 13 10
1 8 13
2 15 17
t 1579 3.875968992248062
m 0 19
0 13 9
1 9 13
2 14 17
t 1578 3.875968992248062
m 0 19
0 13 10
1 8 13
2 15 17
t 1577 3.875968992248062
m 0 19
0 13 11
1 7 13
2 14 17
t 1576 3.875968992248062
m 0 19
0 14 11
1 8 13
2 15 17
t 1575 3.875968992248062
m 0 19
0 15 11
1 9 13
2 14 17
t 1574 3.875968992248062
m 0 19
0 14 11
1 10 13
2 13 17
t 1573 3.875968992248062
m 0 19
0 13 11
1 9 13
2 12 17
t 1572 3.875968992248062
m 0 19
0 13 10
1 10 13
2 12 16
t 1571 3.875968992248062
m 0 19
0 13 9
1 11 13
2 12 17
t 1570 3.875968992248062
m 0 19
0 13 8
1 10 13
2 11 17
t 1569 3.875968992248062
m 0 19
0 13 7
1 9 13
2 10 17
t 1568 3.875968992248062
m 0 19
0 14 7
1 8 13
2 11 17
t 1567 3.875968992248062
m 0 19
0 13 7
1 9 13
2 10 17
t 1566 3.875968992248062
m 0 19
0 12 7
1 8 13
2 11 17
t 1565 3.875968992248062
m 0 19
0 11 7
1 8 14
2 10 17
t 1564 3.875968992248062
m 0 19
0 11 8
1 8 13
2 9 17
t 1563 3.875968992248062
m 0 19
0 11 7
1 7 13
2 10 17
t 1562 3.875968992248062
m 0 19
0 11 8
1 6 13
2 9 17
t 1561 3.875968992248062
m 0 19
0 11 9
1 7 13
2 8 17
t 1560 3.875968992248062
m 0 19
0 11 10
1 6 13
2 7 17
t 1559 3.875968992248062
m 0 19
0 11 9
1 5 13
2 6 17
t 1558 3.875968992248062
m 0 19
0 11 10
1 4 13
2 5 17
t 1557 3.875968992248062
m 0 19
0 11 11
1 5 13
2 6 17
t 1556 3.875968992248062
m 0 19
0 11 10
1 6 13
2 7 17
t 1555 3.875968992248062
m 0 19
0 11 11
1 7 13
2 7 18
t 1554 3.875968992248062
m 0 19
0 10 11
1 8 13
2 7 19
t 1553 3.875968992248062
m 0 18
0 9 11
1 7 13
2 6 19
t 1552 4.651162790697675
m 0 17
0 8 11
1 8 13
2 7 19
t 1551 4.651162790697675
m 0 16
0 9 11
1 7 13
2 7 18
t 1550 4.651162790697675
m 0 16
0 8 11
1 8 13
2 7 17
t 1549 4.651162790697675
m 0 15
0 7 11
1 8 14
2 6 17
t 1548 5.426356589147287
m 0 15
0 8 11
1 8 15
2 5 17
t 1547 5.426356589147287
m 0 14
0 7 11
1 9 15
2 6 17
t 1546 5.426356589147287
m 0 14
0 6 11
1 10 15
2 7 17
t 1545 5.426356589147287
m 0 14
0 7 11
1 9 15
2 8 17
t 1544 5.426356589147287
m 0 14
0 6 11
1 10 15
2 7 17
t 1543 5.426356589147287
m 0 14
0 7 11
1 9 15
2 7 18
t 1542 5.426356589147287
m 0 14
0 6 11
1 10 15
2 7 19
t 1541 5.426356589147287
m 0 15
0 7 11
1 11 15
2 6 19
t 1540 5.426356589147287
m 0 15
0 8 11
1 12 15
2 5 19
t 1539 5.426356589147287
m 0 14
0 7 11
1 12 16
2 6 19
t 1538 5.426356589147287
m 0 14
0 6 11
1 12 17
2 7 19
t 1537 5.426356589147287
m 0 15
0 5 11
1 11 17
2 6 19
t 1536 5.426356589147287
m 0 15
0 4 11
1 10 17
2 5 19
t 1535 5.426356589147287
m 0 15
0 3 11
1 11 17
2 4 19
t 1534 5.426356589147287
m 0 15
0 3 10
1 12 17
2 5 19
t 1533 5.426356589147287
m 0 15
0 3 9
1 13 17
2 6 19
t 1532 5.426356589147287
m 0 15
0 3 10
1 14 17
2 7 19
t 1531 5.426356589147287
m 0 16
0 3 9
1 13 17
2 8 19
t 1530 5.426356589147287
m 0 16
0 3 10
1 14 17
2 7 19
t 1529 5.426356589147287
m 0 16
0 3 9
1 15 17
2 6 19
t 1528 5.426356589147287
m 0 16
0 3 8
1 14 17
2 7 19
t 1527 5.426356589147287
m 0 16
0 3 7
1 13 17
2 7 18
t 1526 5.426356589147287
m 0 15
0 3 6
1 12 17
2 7 17
t 1525 5.426356589147287
m 0 14
0 4 6
1 11 17
2 6 17
t 1524 5.426356589147287
m 0 13
0 5 6
1 12 17
2 5 17
t 1523 5.426356589147287
m 0 12
0 6 6
1 13 17
2 6 17
t 1522 6.2015503875969
m 0 12
0 7 6
1 12 17
2 7 17
t 1521 6.2015503875969
m 0 12
0 6 6
1 12 16
2 8 17
t 1520 6.2015503875969
m 0 12
0 7 6
1 12 15
2 7 17
t 1519 6.2015503875969
m 0 12
0 6 6
1 11 15
2 6 17
t 1518 6.2015503875969
m 0 12
0 5 6
1 12 15
2 5 17
t 1517 6.2015503875969
m 0 12
0 4 6
1 11 15
2 4 17
t 1516 6.2015503875969
m 0 12
0 3 6
1 12 15
2 5 17
t 1515 6.2015503875969
m 0 12
0 4 6
1 12 16
2 6 17
t 1514 6.2015503875969
m 0 12
0 3 6
1 12 17
2 7 17
t 1513 6.2015503875969
m 0 13
0 4 6
1 12 16
2 6 17
t 1512 6.2015503875969
m 0 13
0 5 6
1 12 17
2 7 17
t 1511 6.2015503875969
m 0 13
0 6 6
1 11 17
2 6 17
t 1510 6.2015503875969
m 0 12
0 5 6
1 12 17
2 7 17
t 1509 6.2015503875969
m 0 12
0 6 6
1 11 17
2 8 17
t 1508 6.2015503875969
m 0 12
0 7 6
1 10 17
2 9 17
t 1507 6.2015503875969
m 0 12
0 6 6
1 11 17
2 8 17
t 1506 6.2015503875969
m 0 12
0 5 6
1 12 17
2 9 17
t 1505 6.2015503875969
m 0 13
0 6 6
1 13 17
2 8 17
t 1504 6.2015503875969
m 0 13
0 7 6
1 12 17
2 9 17
t 1503 6.2015503875969
m 0 13
0 8 6
1 13 17
2 8 17
t 1502 6.2015503875969
m 0 12
0 7 6
1 12 17
2 7 17
t 1501 6.2015503875969
m 0 12
0 8 6
1 12 16
2 7 18
t 1500 6.2015503875969
m 0 12
0 7 6
1 12 15
2 7 17
t 1499 6.2015503875969
m 0 12
0 6 6
1 11 15
2 6 17
t 1498 6.2015503875969
m 0 12
0 7 6
1 10 15
2 7 17
t 1497 6.2015503875969
m 0 12
0 8 6
1 9 15
2 7 18
t 1496 6.2015503875969
m 0 11
0 7 6
1 8 15
2 7 19
t 1495 6.2015503875969
m 0 11
0 6 6
1 9 15
2 6 19
t 1494 6.2015503875969
m 0 12
0 5 6
1 10 15
2 7 19
t 1493 6.2015503875969
m 0 13
0 4 6
1 9 15
2 7 18
t 1492 6.2015503875969
m 0 13
0 3 6
1 10 15
2 7 17
t 1491 6.2015503875969
m 0 13
0 4 6
1 9 15
2 6 17
t 1490 6.2015503875969
m 0 13
0 5 6
1 8 15
2 5 17
t 1489 6.2015503875969
m 0 12
0 4 6
1 8 14
2 6 17
t 1488 6.2015503875969
m 0 12
0 5 6
1 8 13
2 5 17
t 1487 6.2015503875969
m 0 11
0 5 5
1 9 13
2 4 17
t 1486 6.2015503875969
m 0 11
0 5 4
1 8 13
2 3 17
t 1485 6.2015503875969
m 0 11
0 5 5
1 8 14
2 2 17
t 1484 6.2015503875969
m 0 11
0 5 4
1 8 13
2 2 16
t 1483 6.2015503875969
m 0 11
0 5 5
1 8 14
2 2 17
t 1482 6.2015503875969
m 0 11
0 5 4
1 8 13
2 2 16
t 1481 6.2015503875969
m 0 11
0 5 3
1 8 14
2 2 15
t 1480 6.2015503875969
m 0 11
0 6 3
1 8 13
2 2 14
t 1479 6.2015503875969
m 0 11
0 5 3
1 9 13
2 2 13
t 1478 6.2015503875969
m 0 11
0 5 4
1 10 13
2 3 13
t 1477 6.2015503875969
m 0 11
0 5 5
1 9 13
2 2 13
t 1476 6.2015503875969
m 0 11
0 5 6
1 10 13
2 2 12
t 1475 6.2015503875969
m 0 11
0 4 6
1 9 13
2 2 11
t 1474 6.2015503875969
m 0 12
0 3 6
1 10 13
2 1 11
t 1473 6.2015503875969
m 0 13
0 3 7
1 11 13
2 0 11
t 1472 6.2015503875969
m 0 14
0 3 8
1 10 13
2 0 12
t 1471 6.2015503875969
m 0 15
0 3 9
1 9 13
2 0 13
t 1470 6.2015503875969
m 0 16
0 3 10
1 10 13
2 0 14
t 1469 6.2015503875969
m 0 17
0 3 9
1 9 13
2 0 15
t 1468 6.2015503875969
m 0 18
0 3 10
1 8 13
2 0 16
t 1467 6.2015503875969
m 0 19
0 3 11
1 7 13
2 0 17
t 1466 6.2015503875969
m 1 19
0 4 11
1 8 13
2 0 18
t 1465 6.2015503875969
m 2 19
0 5 11
1 7 13
2 0 17
t 1464 6.2015503875969
m 3 19
0 6 11
1 6 13
2 0 18
t 1463 6.2015503875969
m 4 19
0 7 11
1 7 13
2 0 19
t 1462 6.2015503875969
m 5 19
0 6 11
1 6 13
2 0 18
t 1461 6.2015503875969
m 5 19
0 5 11
1 7 13
2 0 19
t 1460 6.2015503875969
m 6 19
0 4 11
1 6 13
2 1 19
t 1459 6.2015503875969
m 7 19
0 5 11
1 7 13
2 2 19
t 1458 6.2015503875969
m 8 19
0 4 11
1 8 13
2 3 19
t 1457 6.2015503875969
m 9 19
0 5 11
1 7 13
2 2 19
t 1456 6.2015503875969
m 10 19
0 4 11
1 8 13
2 1 19
t 1455 6.2015503875969
m 11 19
0 5 11
1 9 13
2 2 19
t 1454 6.2015503875969
m 12 19
0 6 11
1 10 13
2 3 19
t 1453 6.2015503875969
m 13 19
0 5 11
1 9 13
2 2 19
t 1452 6.2015503875969
m 14 19
0 4 11
1 10 13
2 3 19
t 1451 6.2015503875969
m 15 19
0 5 11
1 11 13
2 4 19
t 1450 6.2015503875969
m 16 19
0 6 11
1 12 13
2 5 19
t 1449 6.2015503875969
m 16 19
0 7 11
1 13 13
2 6 19
t 1448 6.2015503875969
m 16 19
0 8 11
1 14 13
2 7 19
t 1447 6.2015503875969
m 16 19
0 9 11
1 15 13
2 8 19
t 1446 6.2015503875969
m 16 19
0 10 11
1 14 13
2 9 19
